media_id,synonym
150811,The Man Who Saved Me on my Isekai Trip was a Killer...
150811,在異世界旅途中拯救我的是一名少年殺手
150812, Dozen years 
150816,The World's Best Escort Bureau
150822,I'm Too Lazy to Be the Villain
150822,悪役するのもめんどくさくて
150822,Akuyaku Suru no mo Mendokusakute
150823,Sword Fanatic Wanders Through the Night
150823,"In the Night Consumed by Blades, I Walk"
150823,Une Danse des Lames dans les Ténèbres
150825,It’s My Destiny To Be The Hero’s Saviour
150825, Destined to be the Savior of the Protagonist
150825,I'm Destined to Be the Savior of the Male Lead
150825,ชะตาลิขิตให้ฉันเป็นผู้ช่วยชีวิตตัวเอก
150832,"Oh, Dear Nemesis"
150832,哦，亲爱的冤家
150835,Stories About Love
150837,Flower and Fate Addiction
150846,Demon-man Bem Part II
150850,The Lady Is The Future Tyrant
150850,My Wife is Actually the Future Tyrant Empress
150853,A New Living Arrangement With My Friend ♂ Turned Succubus
150858,Witch and Cat
150859,I Became Invincible After Descending
150859,Descending The Mountain As Invincible
150865,I Was Born as the Second Daughter
150865,เกิดอีกครั้งก็ยังเป็นลูกแม่
150865,第二次作为女儿诞生了
150866,I Became the Villain’s Trainer
150879,慘遭退婚的反派千金轉身為荒野當家。
150879,ชีวิตสโลว์ไลฟ์ในดินแดนรกร้างของคุณหนูตัวร้าย
150879,La villaine méprisée survit malgré tout
150886,Sasaki and Miyano Official Anthology Comic
150892,"After Kissing Many Girls, I Became A Yuri Kisser..."
150892,KissYuri
150892,キス百合
150892,"Ironna Onnanoko to Kisu o shiteitara, Yuri Kisu ni Mezamete shimaimashita…"
150898,Attribute Extractor
150907,"The World’s Strongest Butler: I Was Banished From the Black Workplace, and I Was Picked Up by an Ice Lady"
150909,500 Million Year Button
150909,Minna no Tonio-chan
150909,菅原そうたのショートショート
150909,Sugahara Souta no Short Short
150909,500000000 years button Sota Sugahara's Flash Fiction
150928,How to be an Alpha
150930,Murai In Love
150930,村井之戀
150933,Ani ga Nigate na Yuyu-chan
150935,Imouto to Otsukiai
150940,Hutari no Aiiro
150947,Great Journey Of Teenagers 2 Special
150947,Youths and Golden Coffin 2 Special
150950,Apotheosis
150970,Cardfight!! Vanguard: overDress Season 5
150984,Centaur
150984,The Centaur
151000,Black Cat and Soldier
151023,How to Live at the Max Level
151023,วิธีเอาชีวิตรอดด้วยเลเวลแม็กซ์
151030,Welfare Center
151030,福利院
151030,兒童之家
151030,ศูนย์สวัสดิการพิศวง
151032,魔法師迎接死亡的方法
151033,Fateful Lovemeter
151040,トライガン スタンピード
151049,Savannah
151049,Sabanna
151051,Foster A Prince
151051,Prince Cultivation Project
151051,Reincarnated into A Game：This Prince is So Hard to Raise!
151051,The Trouble of Raising a Crown Prince
151057,I Had To Defeat the Demon King Using Recovery Lotion.: Slippery Isekai Conquest Diary
151058,"No Matter How I Look at It, the Gal who Should Have Only Confessed to me for a Punishment Game Fell in Love With me"
151058,"Inkya no Boku ni Batsu Game ni Kokuhaku Shitekita Hazu no Gyaru ga, Doumitemo Boku ni Betahore Desu"
151058,The Gal Who Was Meant to Confess to Me as a Game Punishment Has Apparently Fallen in Love with Me
151059,Life in Smokey Blue
151066,Flower of the Sun
151072,委員長は○○アプリを信じてる。
151072,Iinchou wa ** Appli o Shinjiteru.
151078,Maternal Awakening
151084,Oaiko
151084,Himitsu Kichi
151084,Himitsu Sakusen
151084,Yoidore
151084,Haru no Kawaki
151084,Hi no Tane
151084,Narazu no Kara
151084,Utsuroi
151091,Strawberry Candy
151095,"Conveni Gotou kara Tasuketa Jimi Tenin ga, Onaji Class no Ubu de Kawaii Gyaru datta"
151099,パイロット版 TRIGUN
151099,Trigun Pilot
151112,A Doujin Artist Calls an Escort Girl
151114,King of the Gang
151114,Royal Path
151117,Mononoke: The Movie
151117,Mononoke Movie
151117,劇場版 モノノ怪
151119,Only My Big Brother
151121,Night Under Heart
151126,I'm Quitting Heroing: Don't Lose Sight of Why We Took This Research Trip
151126,I'm Quitting Heroing OVA
151127,옆집 남자는 다정한 짐승
151128,iii icecrin 2
151134,Crimson Milestone
151134,Crimson Stone
151134,Ruddy Milestone
151136,なつめさんは開発（ひら）かれたい
151136,Natsume-san wa Kaihatsukaretai
151139,Neighbor Sugar Boy
151144,When one talks with a lemon
151145,The Black Beast Falls in Love
151145,The Black Beast's Descent Into Love
151146,"하고로모 씨, 안게 해주세요!"
151147,Un beso para corromper al inocente
151147,Kiss of the Innocent
151149,A Twilit Toast
151158,Suzu Hebi Kyuuairon 
151158,The Sparrow and the Snake Courting Theory
151167,聖闘士星矢 セインティア翔 番外編
151167,Saint Seiya: Saintia Shou Bangai-hen
151170,A Story about a Boy Getting His Virginity Stolen by His (Girl) Friend's Mom
151182,明目张胆的办公室恋情
151185,Shuuchaku Alpha no Choukyou Method
151186,和死黨成為新婚夫夫了
151189,我家的英雄
151189,Мой домашний герой
151193,Rebirth of the Emperor in the Reverse World
151194,Solamente Escúchala
151208,Omocha na Boku
151208,オモチャな僕
151208,Senpai no Oto
151208,先輩の音色
151208,Shuukatsu × Konkatsu
151208,就活×婚活
151208,Yarisugi Jikyuusou
151208,ヤリすぎ持久走
151208,Hashi no Shita de Amayadori
151208,橋の下で雨やどり
151208,Kaki Koushuu de
151208,夏期講習で
151208,Ue Kara Mesen
151208,上から目線
151208,Toshoshitsu no Yakusoku
151208,図書室の約束
151208,Choco wa Omake de
151208,チョコはおまけで
151208,Shiro Kuro JK to Doutei Sensei
151208,白黒JKと童貞先生
151208,Sotsugyoushiki 
151208,卒業式
151212,"To Hell With Being A Saint, I’m A Doctor"
151219,Apocalyptic Influencer
151220,Records of the Swordsman Scholar
151234,Two Heirs
151234,ลิขิตรักสองผู้รับมรดก
151248,Angel House
151248,Angel's House
151249,Danh Kiếm Chủng
151249,검령들이 나를 너무 좋아해!
151249,The Tomb of Famed Swords
151249,Famous Sword Tomb
151254,Erio and Electric Doll
151261,"Attention, more more!"
151261,Warui Ko Dare Da
151261,Daremo Shiranai Hana
151261,rain drops
151261,POISON LOLITA COMPLEX
151261,Utsukushii Asa wo Kimi to
151277,헬하운드
151283,Ground Self-Defense Force Special Intelligence Agency: Invisible Force
151285,Umaku Itteru?
151285,Anata
151285,Sore Iyu
151285,Watashitachi
151285,Koibito wa Anata Dake
151285,Kanojo
151285,Collector
151300,"País Del Oro, País Del Agua"
151303,Miss Yoka will lick it
151303,Yoka-san licks
151312,The Edge of Ambiguity
151312,模糊的邊緣
151321,Sugar and Salt
151322,Nineteen Over
151323,Lavender Blooming Garden
151324,Eternal Teacher
151341,The Jungle Kingdom
151358,Asahina-sans Bento
151360,"Please Leave Me Alone (For Some Reason, She Wants to Change a Lone Wolf's Helpless High School Life)"
151360,Bochikano
151361,Look. It's See-through♥
151361,Spring Has Come
151361,スプリングハズカム
151361,Pichi Pichi Chapu Chapu Ran Ran Ran
151361,ぴちぴちちゃぷちゃぷらんらんらん
151361,It’s Always Sunny When I’m With You
151361,"Splat, Splish-Splash and Rays"
151361,Christmas no Yoru ni.
151361,クリスマスの夜に。
151361,One Christmas Eve
151361,On the night of Christmas.
151361,"Mou Ichido Kimi to,"
151361,もういちど君と、
151361,One More Time With You
151361,"Once again, with you."
151366,十字路口in their cases
151370,Nebeoendingdalling
151375,jombi paiteu
151378,Treacherous Subject Saves the Country
151391,Kemonomichi
151391,Kyuu Sekkin!! Koi wa Oshiire no Naka de
151391,Koisuru Kuroyagi
151391,Demihumans for Dessert
151393,The Neighbor's Temptation
151393,S-Moo-sae Is Riding on Love
151395,The Tiger Came Down
151395,Tiger's Descent
151395,Down Came The Tiger
151400,Bug Hunter
151400,Beogeuiteo
151400,Buggator
151402,Pretending to be Newlyweds
151411,Colette the Cum Collecting Alchemist
151411,Brave Alchemist Colette
151417,头号制作人
151417,Second Life Producer
151419,Ordinary Child 
151419,普通孩子
151426,The Terminally-Ill Grand Duchess' Life on the Flower Road
151426,The Flower Road Life of the Grand Duchess at the End of Time
151426,Time-limited Life on the Flower Road of the Grand Duchess
151426,限時大公夫人的花路人生
151426,大公夫人的花路生活
151426,大公夫人的花路人生
151432,"I can view others' affinity stats, but she has maxed out the affinity meter!"
151441,JD & Professor's Mission Report
151444,MUJINA INTO THE DEEP
151445,Watch Out! Sexual Student Council
151448,Niece Will Become a Mama!
151456,นิทานรักของเจ้าหญิงเฟอร์เร็ต
151456,Death to The Ferret Sheep!
151456,Death to the White Ferret Weasel!
151456,Death to the Ferret Weasel
151456,不死公主是陛下的超級偶像
151459,Can I Cancel My Confession?
151459,Can the Confession Be Cancelled?
151460,Perfect Sword Sense
151460,Le Sens de l'épée
151461,She’s the Older Sister of the Yandere Male Lead
151461,She’s the Older Sister of the Obsessive Male Lead
151461,Meu Irmão Duque e Seu Amor Compulsivo
151462,My Younger Brother Wants to Be a Husband
151463,Childhood Friends Who Will Never End Up Together
151499,Three Kingdoms
151507,Haramase Club e Youkoso
151507,孕ませクラブへようこそ
151507,Welcome to the Impregnation Club
151507,Off-Pako Chuuihou
151507,"オフパコ注意報♥,"
151507,IRL Fuck Warning
151507,Papa Kurabe
151507,パパくらべ
151507,Daddy Comparison
151507,Sensei Panic
151507,せんせいぱにっく♥
151507,Honki no Renshuu
151507,ホンキの練習
151507,Real Practice
151507,Mochimono Kensa
151507,持ちモノ検査
151507,Property Inspection
151507,Kaikikon Tsukuri Keikaku
151507,解禁子作り計画
151507,Lifting The Ban ❤ Pregnancy Plan
151507,Sotsugyou no Omoide
151507,卒業の想い出
151507,Graduation Memory
151507,Honki no Honban
151507,ホンキの本番
151507,Going All the Way For Real
151514,Chi: About the Movement of the Earth
151514,สุริยะปราชญ์ ทฤษฎีสีเลือด
151515,Catching Up With Luke Bischel
151515,ภารกิจไล่ตามลุค บีเชล
151535,Well Done Yankee-kun
151535,Yoku Ikemashita Yankii-kun
151540,Dominating the Town
151549,Today I’ll (Make You) Confess
151551,The Black Cat in the Dormitory Doesn't Know the Night
151551,Algo acecha en la oscuridad
151565,The Demon King’s Confession
151565,魔王的告白
151565,魔王の告白
151577,Taisho Kitan Majo
151577,The Feared Witch of Taisho
151582,Houtekini Mondainai Anetono Kankei
151582,A Legally Problem-Free Relationship with My Older Sister
151586,I Don't Want A Visit From A Stork
151590,This Kiss Can't Be an Article
151592,"Good day to you, how about a game?"
151595,Oni Peach Tale
151597,Sweet First Love
151600,"When I Quit Being A Wicked Mother-in-law, Everyone Became Obsessed With Me"
151600,พอเลิกเป็นแม่สามีใจร้าย ทุกคนก็มารุมรักฉัน
151601,Trapped in the Academy’s Eroge
151603,"Even Though I'm a Super Timid Noble Girl, I Accepted the Bet From My Cunning Fiancé"
151604,Banging Mother And Daughter
151604,花店三母女
151605,Training slaves to make a harem prequel
151606,バーディーウィング ゴルフ ガールズ ストーリー２
151606,小鳥之翼 (第二季)
151609,Scoop wo Nerae!
151609,Aim for the Scoop!
151609,Namaiki Musume no Shitsukekata
151609,Yokubari Satsueikai
151609,Greedy Photo Session
151609,Oshikake Onahole
151609,Oningyou Asobi
151609,Playing with Dolls
151609,Ippai Ikasete
151609,Ienakatta Koto
151609,I couldn’t say
151609,Chigu Rei
151609,"Subarashiki kana, Hikki Seikatsu!"
151615,Raising Newbie Heroes In Another World
151631,Delivery Chi*ko o Tanomitai Onee-san
151632,Harem in the Labyrinth of Another World OVA
151632,異世界迷宮でハーレムを 体を洗ったあとは……
151632,異世界迷宮でハーレムを ロクサーヌと最後まで。
151632,Isekai Meikyuu de Harem wo: Karada wo Aratta Ato wa......
151632,Isekai Meikyuu de Harem wo: Roxanne to Saigo ma de.
151632,Isekai Meikyuu de Harem wo Specials
151650,Attaka Oneechan
151650,Yakusoku Oneechan
151650,Minna no Oneechan
151650,Pero Pero Oneechan
151650,Suya Suya Oneechan
151650,Warunori Oneechan
151650,Fuwa Fuwa Oneechan
151669,"Isekai Kaeri no Around 40 Man, 17-sai no Koro ni Modotte Musou Suru"
151691,Non-human 2
151706,Please give me a big thumbs up!
151730,Canon
151733,The First Sword Of Earth
151735,Nisemono Kazoku
151735,偽物家族
151735,Koi ni Ochite
151735,恋に堕ちて
151750,"She Was Actually My Stepsister ~Recently, The Sense Of Distance Between Me And My New Stepbrother Is Incredibly Close~"
151757,Virgin Knight who is the Frontier Lord in the Gender Switched World
151758,Koikuro
151758,Love is dark.
151760,The Girl I Like Is Dating An Asshole So I Went And Trained So That I Could Steal Her From Him
151780,Balala the Fairies: Magic Star Fate Castle
151799,PSG2
151799, P&SWG2
151799,NEW PSG
151799,Panty & Stocking with Garterbelt Season 2
151801,MASHLE ศึกโลกเวทมนตร์คนพลังกล้าม
151801,MASHLE: MAGIA E MÚSCULOS
151801,MASHLE: Магия и мускулы
151802,The Demon King's Educator -The common teacher who has been exiled from the Brave Academy becomes a private teacher for the Devil's daughters-
151802,魔王令嬢の教育係 ～勇者学院を追放された平民教師は魔王の娘たちの家庭教師となる～
151815,Yokai Hospitality
151815,The Oni in the Room
151815,Sweating Man and Akaname-san
151815,Invasion of the Alien Girls
151815,Full-Throttle Kitty!
151815,Medusa Channel
151815,Who Is the Monster?
151815,Foxy Days
151844,Troublesome Sister
151844,おねだり隣のお姉さん
151846,履歴書を書き換えただけなのに
151846,萬能履歷表
151847,그녀가 공작저로 가야 했던 사정
151847,Geunyeoga Gongjagjeolo Gaya Haessdeon Sajeong
151847,พระเอกของฉันเป็นท่านดยุค
151847,Como Raeliana Foi Parar na Mansão do Duque
151847,Comment Raeliana a survécu au manoir Wynknight
151847,The Reason Why Raeliana Ended up at the Duke's Mansion
151847,Raeliana: Warum sie die Verlobte des Dukes wurde
151857,Papakatsu!
151857,Saimin NTR Kanojo
151857,Saimin NTR Oyako
151857,Saimin NTR Oyako END
151857,Okaken
151857,Gal Kano
151857,Hatsumakura
151857,Twins
151857,Sokupako!
151861,[광공단편선] Hellen
151861,[Gwanggongdanpyeonseon] Hellen
151865,"Astro King: Summoned as a Hero, I Turned Out to Be Low Rank, so I Made a Maid Harem!"
151883,Ragini
151883,Ragini
151883,Suimu
151883,Herbal Beauty
151883,Nise Ou
151883,Nise Ou
151883,Hidari Kiki no Ethan
151883,Manatsu no Yoru no Wakusei
151883,Kinyou no Yoru no Shuukai
151883,Half-God
151883,A Drunken Dream
151883,Hanshin : La dea dimezzata
151883,Il falso re
151883,La Serra
151886,Spring storm and Monster
151890,Childhood Bride
151890,ハジけろ！夏の果実
151890,幸福小島
151906,"The Hungry Succubus Wants to Make Him Cum, But...!"
151906,"La succubus hambrienta quiere hacerlo eyacular, ¡Pero...!"
151909,"I See You, Aizawa-san!"
151916,My Elder Sister is a Superstar
151916,My Elder Sister Is A Famous Celebrity
151916,My Sister Is a SuperStar
151930,Monster Holic
151948,Mani Mani Mani!
151948,まにまにまに！
151948,"Money, Money, Money!"
151948,Mani Mani Mani! Second
151948,まにまにまに！せかんど
151948,"Money, Money, Money! Second"
151948,Freestyle 
151948,フリースタイル
151948,Bitch no Tashinami
151948,ビッチのたしなみ
151948,On or Off？
151948,Baaten Joshi wa Gyaku Rape ga Osuki
151948,バーテン女子は逆レイプがお好き
151948,Bartender Girl Loves Her Some Reverse Rape
151948,Tomo×Koi
151948,友×恋
151948,"Bitch Oome, Tokidoki Shojo."
151970,ShanFro
151970,シャンフロ
151970,"シャングリラ・フロンティア〜クソゲーハンター, 神ゲーに挑まんとす〜"
151970,"Shangri-La Frontier: Kusoge Hunter, Kami ge ni Idoman to su"
151970,SHANGRI-LA FRONTIER ～เมื่อนักล่าเกมขยะท้าสู้ในเกมเทพ～
151970,Фронтир Шангри-ла
151975,The Man Living with A Ghost in A Haunted House
151983,Please Be Obsessed With Me
151986,Be the Moonlight
151986,I Became the Dark Villain's White Moonlight
151989,Because Your Majesty Is A Beast
151992,19歳の夏休み
151992,縱夏夜之夢
151997,Tokyo卍Revengers: A Letter from Keisuke Baji
151998,Dragon's Savior
151998,The Savior of the Dragon
151998,被龙选中的少女
151998,La Prêtresse du Dragon
152017,The Elegant Love of Konghua
152017,The Flower Of Heaven
152020,Sponsor Me Please
152020,乾爹，請多指教
152032,毬谷くんと死神さん
152032,Mariya-kun to Shinigami-chan
152034,Don't Be Nice to Me
152037,Demonic Fairy
152045,스테이 위드 미
152045,Quédate conmigo
152054,Eternal Kingdom
152072,at the Isekai Fluffy Paradise I'm trying to do my best 
152072,もふなで
152072,Mofunade
152072,Mohunade
152072,Пушистый рай
152083,My Shadow Is the Baddest
152085,放送部以外、出入り禁止
152086,"The Former Homewrecker and Flag-Crushing Crown Prince: Even After I Reincarnated, I Still Can't Avoid the Execution Ending?!"
152089,Princess Blooms into a Crazy Flower
152089,Princess Blooms as a Crazy Flower
152089, La Princesa Florece Como Una Flor Loca
152089,A Princesa Floresce como uma Flor Maluca
152089,เจ้าหญิงคลั่งแห่งวังหลวง
152090,家族を失った灯台守が竜を拾う話
152092,Cinéma
152095,Star Children - Tama Mitsuboshi Short Stories
152095,Star Children
152096,Our Circumstances At the Bottom of the Hierarchy
152099,Workplace Romance
152099,Amour entre collègues
152099,社内恋愛〜カリスマ上司は元いじめっ子!?〜
152100,Flying High：フライング・ハイ
152104,I Became a Renowned Family's Sword Prodigy   
152109,The Girlfriend's Little Sister is Dangerous
152122,Hirano and Kagiura
152122,ฮิราโนะกับคางิอุระ
152130,The Beast Tamed by the Villainess
152130,The Beast Tamed by the Evil Woman
152130,พันธนาการรักนางมารร้าย
152130,惡女馴養的野獸
152132,Toryanse
152133,​さかだちくん走る！
152133,Handstand boy running!
152133,​さかだちくん、ひたすら走る！
152133,Handstand boy more running!
152133,​さかだちくん、ひたすら喰う！
152133,"Handstand boy,eats everything!"
152133,​さかだちくん、ひたすら怪奇現象
152133,"Handstand boy,mysterious phenomena all around!"
152133,​さかだちくん、ひたすらオリンピック！
152133,"Handstand boy,olympics all the way!"
152133,​さかだちくん、デパートへいく！
152133,"Handstand boy,go to the department store!"
152133,Handstand boy
152137,No Longer Human…In Another World
152137,No Longer Allowed In Another World
152137,Disqualified from Another World
152140,Blood and Heart
152144,My Hentai Artist Childhood Friend is Troubling Me
152145,With Poker Face Transvestite
152145,Poker Face Cross-dresser
152146,Drunk Thief X Slave Girl
152152,Bitch Girl
152152,Chica Mala
152160,Let's Get Divorced
152160,Really Truly Getting a Divorce
152161,The Villain's Precious Daughter
152161,悪党公爵の愛娘
152161,บุตรสาวผู้ล้ำค่าของวายร้าย
152162,The Time When We Were Young
152162,At That Time We Were Young
152163, Marriage Alliance for Revenge
152163,พันธมิตรแต่งงานเพื่อการล้างแค้น
152166,The Devil Is Dad and I am Mom
152166,The Devil Is Dad and I'm Mom
152178,123 Rhodes Island!?
152180,​故き森の絵本
152180,The picture book of ancient forest
152180,​わたしのプティング
152180,My pudding
152203,The Wizard and the Red Pilgrim
152205,"Kon'ya, Hokenshitsu de Guchagucha ni"
152205,Konhoke
152206,Ikenai Salesman
152207,Yuri no Aida ni Hasamareru.
152207,百合の間にはさまれる。
152207,Caught Between a Yuri Relationship
152211,斗罗大陆 第十四部分
152211,Douluo Dalu Part 14
152211,Soul Land Part 14
152212,斗罗大陆 第十五部分
152212,Douluo Dalu Part 15
152212,Soul Land Part 15
152213,斗罗大陆 第十六部分
152213,Douluo Dalu Part 16
152213,Soul Land Part 16
152215,Carnivorous Hunter
152218,Einen Koyou wa Kanou deshou ka - Buaisou Mukuchi na Mahoutsukai to Hajimeru Saishuushoku Life
152218,Reemployment Life With an Unsociable Untalkative Magician
152221,OteKiss
152221,お手キス
152224,Side Business
152224,Shiyuu Aiutsu!!
152224,Koorimachi Wakana no Yuuutsu
152224,Tawawa Bojou
152224,"Ookii, Chiisai, Ookii"
152224,"Sono Kanrinin-san, Inki ni Tsuki"
152224,Home Front
152232,Saving All My Love for You
152232,Shiawase no Futafusa
152232,Sunao na Koushin
152232,Seishun Paraphilia
152232,The youth of Paraphilia
152232,Miserarete…
152232,Charmed with her
152232,Koubai no Venus
152232,Gradient Venus
152232,Kenja no Okurimono
152232,The gift of the Magi
152232,Rurieijima Junaika
152238,Shuugaku Ryokou
152238,Hatsukoubi
152238,P.P.
152238,Namaiki JK Mizuki no Matsuro
152255,いもうトリップ♡
152255,Imouto to Nori de Ecchi Shita Ken
152255,Manatsu no Triangle
152255,Imouto wa Muzukashii Otoshigoro
152255,Sensei Ochinchin Misete Kudasai!
152255,Imouto ga Makeru Wakenai!
152255,Dekoboko 1 ON 1
152259,I Will Make You Happy!
152259,Te rendre heureuse
152261,伯爵令嬢が皇帝の番犬を手懐ける方法
152265,I Want To Sleep With Your Woman
152265,我喜歡他的女人
152283,Gal niPA-chan wants to be hit on
152284,Tensei Coliseum
152284,Reincarnation Coliseum
152284,Reincarnation Coliseum: Using the Weakest Skills in Order to Defeat the Strongest Women and Create a Slave Harem
152284,Reincarnation Colosseum: Using the Weakest Skills in Order to Defeat the Strongest Women and Create a Slave Harem
152292,Boku ni Sexfriend ga Dekita Riyuu
152292,Boku ni Sefure ga Dekita Riyuu
152298,The Secret of the Partner Next to You
152298,The Secret of my Next Classmate
152298,El secreto de Jae-kyung
152302,ハイスピード エトワール
152302,HIGHSPEED Etoile
152306,秀熙live
152306,Suhee0
152310,"Human-Hating Teacher in a Non-Human Classroom: Hitoma-sensei, Can You Teach Us About Humans...?"
152354,憧れていたご近所のエロい人妻が肉便器になりたそうにこちらを見ている。
152354,娘までもが肉便器になりたそうにこちらを見ている。
152354,Akogareteita Gokinjo no Eroi Hitozuma ga Nikubenki ni Naritasou ni Kochira wo Miteiru.
152354,Musume made mo ga Nikubenki ni Naritasou ni Kochira wo Miteiru.
152354,This Time Her Daughter Is Looking at Me like She Wants to Suck Me Dry and Guzzle My Cum All Day Long
152355,俺が出したのは婚淫届け！？～清楚な妻は昔の男に調教開発済みのド淫乱痴女でした～
152355,Ore ga Dashita no wa Konin Todoke!?: Seiso na Tsuma wa Mukashi no Otoko ni Choukyou Kaihatsu Sumi no Do Inran Chijo deshita
152356,俺が出したのは婚淫届け！？～清楚な妻は昔の男に調教開発済みのド淫乱痴女でした～
152356,Ore ga Dashita no wa Konin Todoke!?: Seiso na Tsuma wa Mukashi no Otoko ni Choukyou Kaihatsu Sumi no Do Inran Chijo deshita
152357,俺が出したのは婚淫届け！？～清楚な妻は昔の男に調教開発済みのド淫乱痴女でした～
152357,Ore ga Dashita no wa Konin Todoke!?: Seiso na Tsuma wa Mukashi no Otoko ni Choukyou Kaihatsu Sumi no Do Inran Chijo deshita
152358,It's Time for Sex Education
152361,I Reincarnated and Became the Daughter of a Dragon!?
152362,The wife of Katsuben Prince
152380,Queen Victoria Winner Ostwen Is the Proudest in the World
152380,Queen Victoria Winner Ostwen Looks Like the Greatest in the World
152382,Not Friends
152382,Plus qu'amis
152382,脱♥幼なじみ〜この関係をなんて呼ぶ？〜
152383,Condisciple
152383,元♥クラスメートです
152397,The Conqueror from a Dying Kingdom
152411,Sex Stopwatch
152411,セッ◯ストップウォッチ
152411,セックスストップウォッチ
152411,色輪眼
152415,Safe Haven
152417,Salute!
152417,刺激的部隊生活
152417,不良二等兵
152422, Heavenly Sword's Grand Saga
152422,Thousand Sword Techniques
152427,Swallow After Tasting
152427,Bon Appétit
152427,เมนูรักปักใจท่านดยุก
152428,I Became the Tyrant's Translator
152428,ฉันเป็นเครื่องแปลภาษาของทรราช
152428,失語暴君的翻譯機
152430,Nabari no Ou dj - Osanagokoro no Niwa
152430,Garden of Children's Hearts
152431,I Can Blow up an Isekai World With Just One Punch
152431,One Punch to Explode Another World
152435,Are You the Hero's Boyfriend?
152437,Surviving as an Illegitimate Princess
152440,Under the Radar
152440,水面下の駆け引き
152446,かなさんNTR～裏垢男子による裏垢人妻メス堕ち調教～
152446,Uraaka Otoko ni yoru Uraaka Hitozuma Mesu Ochi Choukyuu 
152446,Degradation of a Housewife by a Guy in an Alter Account 
152455,Persona 3 Fes - 4-koma Kings
152472,I Wanna Be Your Ghost
152478,Wait in Bed Tonight
152493,Childhood Sweetheart Liaoliao
152501,A Miyoshi le gusta Hosaka
152501,保坂與三好
152510,About How I Lived With a Cool Goddess and Spoiled Her Too Much and Turned Her Into a Clumsy Useless Person
152511, My Boring Childhood Friend Became an S-Rank Heroine
152556,妹はGALかわいい
152572,Scumbag
152572,敗類
152574,動物たちのプリンセス
152581,Kouhai Tanetsuke Onsen: Nishimura Yuki-chan ni Marking
152581,Kouhai Tanetsuke Onsen Gojitsudan: Nishimura Yuki-chan no Daigaku Seikatsu
152581,後輩種付温泉 後日談~西村ユキちゃんの大学生活~
152581,Marie-san to Onsen e: Otonari no Kyonyuu Onee-san to Kazokuburo de... 
152581,Marie-san to Ofuroba de: Otonari no Kyonyuu Onee-san to no Amai Hibi...
152581,Deisui Haitoku Onsen: Shufu Shinohara Yukie-san no Hiasobi
152581,Deisui Haitoku Onsen Gojitsudan: Shufu Shinohara Yukie-san no Atoshimatsu
152581,泥酔背徳温泉 後日談~主婦・篠原雪枝さんの後始末~
152581,Furin Takuran Onsen: Sakaki Taeko-san no Hinichijou
152581,Furin Takuran Onsen Gojitsudan: Sonogo no Taeko-san
152581,不倫托卵温泉 後日談~その後の妙子さん〜
152581,Seiai Onsen Kemono-tachi
152581,性愛温泉の獣たち
152583,Confidences d’une prostituée
152585,Bomber Girl Crash!
152592,A Kiss That Bites on the Barking Surface
152600,Osadore
152600,"My childhood friend who I used to train swordsmanship with became a slave, so I, as an S-Rank adventurer decided to buy her and protect her."
152602,"""Merit"" Egyptian God"
152602,Merit und der ägyptische Gott
152609,The Secret Bedroom of a Dejected Royal Daughter
152609,捨てられた王女の秘密の寝室
152609,落魄王女的隱密閨房
152609,ห้องนอนลับของเจ้าหญิงต้องสาป
152610,Villain Empress Loves Me So Much
152610,The Evil Empress Loves Me So much
152610,The Evil Empress Adores Me
152611,I Have a Dragon's Heart
152612,The Things Melvin Left Behind for Them
152615,"Darby, the Dizzying Flow"
152615,That Which Flows By
152616,Empress's Flower Garden
152618,Una trampa en el campus
152619,Bomber Girl Triple X
152619,ボンバーガール・トリプルエックス
152619,爆彈女郎 (Chinese/Taiwan) 
152634,Our Broken Strategic Love
152635,Tall Plus Short
152635,トールアンドショート
152636,Blue Archive 1.5 Anniversary Short Animation
152636,[블루 아카이브] ~ New 여름 애니메이션 PV ~ 공개!
152638,The Exorcism Expert
152642,Decisiones
152642,Erfolg oder Liebe?
152642,Choix Difficiles
152642,これが僕らのシェアオフィス物語
152642,工作室男女
152642,他和她們的工作室
152647,Bitter Sweet Sweet Darling
152650,かまって姉妹と同棲生活
152652,Only Realized After Losing You
152652,失って初めて気づいた
152652,Ushinatte Hajimete Kizuita
152653,ドラゴンサーカス
152654,Clever Cleaning Life of the Returned Genius Hunter
152654,Vom genialen Hunter zum Dungeon-Putzer
152654,天才猎人的清扫生活
152654,สุดยอดฮันเตอร์สายคลีน
152660,"Please, take care of Kang Joo!"
152667,Kiss After Chewing
152675,Danzai no Kyoukai
152675,S Gakuen: Ojou-sama-tachi no Maso Otoko Choukyou
152675,Mori no Majo: Kyousei Jinkaku Haishutsu Shasei
152675,Private Lesson
152675,Double Lesson
152675,Radenkan 
152682,ซาซากิกับพีจัง
152682,SasaPi
152682,Sasaki dan Pipi
152682,Сасаки и Пипс
152692,Plundering The Heavens
152693,Knight in 1 Frame
152696,Unrequited Love
152697,I had always loved you
152701,Yoroi and Office Lady
152702,The maid is a vampire.
152703,I Won't Sleep with You for Free
152703,กอดนี้ไม่ฟรีนะคะ
152714,The Guy Next Door is Hard to Get
152747,Haha no no Inei
152747,母の淫影
152747,Haha no Okurimono
152747,母の贈り物
152747,Yame Haha
152747,辞母
152747,Mama no Shiawase
152747,ママの幸せ
152747,Tsuma no Yuuutsu
152747,妻の憂鬱
152747,Ane no Nuki Ana
152747,姉のヌキ穴
